user_identities.identity,articles_viewed_per_user,streams_added_per_user,session_id_per_user,push_enabled_user
6435c7a4d9224390babffb1e4424a31f,3,10,6,0
6435cb465cd7404abd174f2ef6f352c8,7,32,11,0
6439914948414fa1b4f473040037556d,9,42,18,0
643cb7b67a784c308021aab02a97a98b,1,70,2,0
643ccda864d240cf985e360a498fb024,1,6,3,0
643eeb838000440eb014b265a1a6e6ab,9,22,5,0
643fa43cf86f4a4fa00b6434de2a4c39,12,133,19,0
644673cee4b54948831d256dcd754f17,39,128,43,0
644ba5527cd74958af0905baae55e642,2,24,4,0
644f2c1a273e4cc58f925117d2b0ad9a,11,21,25,0
6450291e771646c7b3d26abc17a25ada,3,37,20,0
64520240ce9844e7b498710a1f6b80d0,7,2,8,1
6456bfa70c164040bf1544ffe67c08e4,5,215,32,0
645701009cf44b2485c14015274e8fab,1,8,10,0
6457fe210755408fb4249aae370d5ecc,4,58,10,1
64586057e62e4398b469ce9a2d0adcf8,3,48,10,0
645a4d7e18354095b6fef54ca0bca3c9,2,11,4,0
645ad6ee7e234ad7aebb522feac2b8a7,4,50,8,0
645b140fcdef4a389a06bfddb7d3217f,2,2,2,0
645b5f26891e483181c44bda6d2d356b,13,12,16,0
645f7df195994345bb0dac861f1b43ae,4,7,5,0
64612eeb89b44eb9ada809d07bac7a9d,8,44,34,0
64681ea18cb04ca3b207788613edd179,9,152,18,0
64691e8afeb74b9499c4d76b5cfd2933,1,5,1,0
646930ea0a3b47bbb3dd2754a8f7f148,6,23,9,0
646dbe642b2c4ac3b4ebb4c187e15a7c,8,114,13,0
646dd85497fe42ad953d2c604bef386e,2,156,24,0
646f271b03cb403db3dd1204b1e84f6b,6,156,14,0
646fb93f245643e987fbc585bc0d0aae,1,8,6,0
6470722ed43d4fa78edebce9b1a53649,7,39,12,0
6475dce56c2542169a064702b3b7f3c5,4,8,1,0
647b62672b5a4bf1901aff5ccade5950,1,8,3,0
647da1fe15cb442cb47217a254a75cab,11,21,8,0
647e01c8daae46f0bc3b09521b4e4f7e,2,17,4,0
647e709428e945c6b6b5027ceba61a02,19,91,24,0
6483b431501342258876433c9d6dde09,1,488,4,0
6483cd79017a414dadd469802ca9f4dd,2,1,7,0
6483f950a2164b0f97d70f70619774cd,1,4,3,0
6484faf9a5884c009f7db88250058b07,1,13,6,0
648552ba1a454e8893c12763ec1ef8d0,8,42,13,0
648fb323686e42cea85978691f9fdbca,6,27,45,1
6490777b6d264bb083463d5767bd9938,2,5,3,0
6490eeb3dcc04d61be2d1c9f43d31d45,41,201,20,0
6493654ebd704bea88ccb5ffd7c2e1f4,12,49,20,0
6495b61ed3aa446482c1cd07ac3d911f,4,57,8,0
649dc14550924a2a8276b9dd402db7c8,8,94,21,0
64a107c051414bd5b898911e4324bd60,1,5,3,0
64a30f658d754e21803c76d977dcb5f6,2,27,9,0
64a400f4630440318140cdf98fae4238,2,19,4,0
64a98559ace14833bdbd00ad9692e609,12,291,42,0
64aaca0b61c14e768b61702896913286,1,64,14,0
64acb3c8af3c42a4abf1414acf57111f,15,106,32,0
64b3fcc0daf3468cae85d4859a4a713c,3,5,28,0
64bd5752e75c4d55a33735b5badad7df,4,63,5,0
64c16a51e5d4452cb00da7987c7d96b5,10,316,18,0
64c5dc777b8b41bd99f71888b818d6fd,152,11,129,0
64c921c11c104b99b475bb7051096892,8,109,16,0
64cb3d50b9014653885a76bacfaf26ec,2,43,3,0
64cc6cafba4941babac9f6e431689724,5,4,2,0
64cdc11ded404002bd8c5bc006878840,1,17,18,0
64d701053edd48eab617607deffdcc42,2,6,4,0
64d77c53775e4b1186a1ac84a3d80154,6,73,39,0
64dfdebfa15f4a2db13d35829ce9947d,3,20,3,0
64e70985abaa49b2a024a0c1413ecdc0,1,45,10,1
64e7faf321574ec9bfbffd89b7f1feec,10,7,30,1
64eb0586342c4281b2e2663e7de1629e,7,56,22,0
64ed7ed243f8479580e83c37ea65a6ce,1,28,5,0
64ee6dd8a0274fc78f0bc8eee2237314,5,6,9,0
64eeef1137c444de97f8d8d6ba303310,1,56,6,0
64efdb7df93a4f1eb02bd67fe59bc0c1,16,10,47,0
64f0c12cd28a482fac2980f483b5d9c2,5,68,12,0
64f36462406546a98de5f8de9b487721,5,181,35,0
64f8b4db9c50480781f32b98a3286db2,18,356,21,0
64f91d610f1c4d258ae7b93820eb22a2,33,113,32,0
64f91fe8c63c4401b98a7467d4c65e7b,1,16,9,0
64f992ae49dc42739fe10a5afd7599bf,5,15,4,0
64fb772591314d6ca31b1e4b7b9f71e6,3,5,3,0
650006c1b58e46b1b73e5f42c23c2e76,1,45,4,0
6502eef5213642e58ff596a245c5c7db,1,22,6,1
650397bd8607409c8a310cfa73e599a5,6,148,16,0
6507e946fc144ae2ba2182181af26b4a,3,8,5,0
6507f94361d242c588616501a452ea40,2,68,12,0
650bd44dddde42c4afa91c301367c1f3,2,54,16,0
650c6ac112a242ac806f6fa1eb8e3498,1,23,4,1
650cbff455c34c7a8a0a2f2236eb19d1,5,113,9,0
650ea7e0c2d744e6bcf0f42c8f63821f,4,44,11,0
65114da1fa1049218b538bf97cf0ca1f,8,23,17,1
6511e5277e554a569bbb27a8a6da104f,6,59,6,1
65137d043d314166a440ae6228b73674,3,56,11,0
6513e05ff07b49d0b503675f6af03c6d,1,8,2,0
65173e7c178e4d3a92a0093a680e7f76,1,42,8,0
65175472062f41a89ffe25257d009cbc,1,4,3,0
65183f0024014dc3a2a7dd3959d7be08,2,1,1,0
6519bdf971b343a6a1065f2c0c444cea,9,18,6,0
651a0f790e33417c8b447e4154335cb6,1,2,2,0
651c208d49e047b28678f8ed3e1f9aa5,2,32,4,1
65254451d3ac4f5b98c52732708c5b5d,3,4,13,0
652b30510e594467a55c4551cc5568aa,2,8,2,0
652b73b62171420f8828061baf2e55d8,1,5,3,0
652c0f80e9ac423ca3a327957a1f7cf8,66,5,46,0
6531de8e88254da3a4cf0fbba33e5bfa,5,74,50,0
6543ae3eb46c4894bdcf5c8536d94587,3,62,25,0
6545ad6e547f4314ab6dbeee1148e706,3,2,4,0
6546ffd0151c46489b10540f2d3eea9a,2,129,14,0
65498c36132141369af1c50425470a5d,8,5,8,0
654a53cd7ed44c2489d6178c2d2f023b,12,53,4,0
654d8b971ad54b1592f58ba4398f25b4,5,28,9,0
655109304822429a88fc406aa5c979f9,13,272,56,0
6558c71d25cc47098f06c363baac538f,3,2,12,0
655a3fab847a4e68b4358ecc844800ad,3,12,6,0
655d33b05b27460d967faa31fe723bba,10,19,24,0
655d815c5cd74923b71ff8c62259ecee,7,28,10,0
655ed11dac54471fa5f03f1aac80e532,2,18,4,0
65604747c40a47c89e1dc874def4a07c,3,9,4,0
6560bb5cf45a4d67bc6cb0290da07341,1,18,4,0
656aab5ddda5451e9a890a32e1ecc3e6,14,4,5,0
656bcde1b6264066a5e3415a5ef40aa6,3,2,7,0
656fd92b340743c092fdd27b4c6aa7b4,2,26,9,1
6570e68f16fe45b2b9d48df029d14b24,4,59,9,0
657225d40e944dbf824c97949ad6b562,4,114,15,0
657253f3bc10483e94d7fe47e4577ba5,7,344,25,0
6574910552aa4c36852738b075128415,3,217,14,0
657680d5a35e49b29ee72b699af4b32b,3,15,4,1
6579b2430450426f974fef8321815d04,4,22,20,0
6579d01f9adf47599073f11e52b88087,4,241,19,0
657aeefbe1434fa5a87521ec1f8e1147,1,7,6,1
657d82a54faa4fa6ab7c81c2079d4489,13,324,17,0
65832192a87c4fccb1c56db89debb1d1,2,3,3,0
6584172acf164a719199098e3dae2ffe,1,25,23,0
65845bed0ff741f59f9763087925b4e0,1,37,3,0
658ac64b435b4319b1f0f09100e793ca,1,10,4,0
6593ce4ef3f74021a828a9a8e60cb587,5,7,8,0
6593dc7a60954d8db0e2aece9b1889a4,10,41,25,0
6595f01b99f94caf8131796098c8fbb2,11,177,56,0
659a5c386ff348809c9b49754840970e,1,1,5,1
659d2617e17a43d1915b7ce43ee109de,3,5,7,0
659e92c61c724f6fb3a9a22e3a7ca4fa,8,169,42,0
65a31c35de554785994b7cc1c813d51f,2,11,6,0
65a694a7bb7842fc831d05996bdd6f6e,2,5,9,0
65a6edc2c9184047bba1088381ac377e,1,5,6,1
65a70208772046209a119bebe70916f0,8,62,8,0
65a787d638b24158a795321c69b8ef1f,3,17,22,0
65a7d511b3e94e798b27ca870abce74a,2,12,3,0
65bb86e249df43cd9d5a7f22b84d855e,6,2,8,1
65bbba474b0846c3b1f014e9d2754d11,10,105,14,0
65bc348b0121424488de047c4395662e,17,26,13,0
65bd76f8101943ad8615608ce4242b5b,5,7,9,0
65c1013639f84bd18e5cec40194a63ae,1,7,5,0
65c2d9cb475842888bb8bd2e25ebd84a,7,1,3,0
65c51fad5d30461ca5647386c5b2cc16,23,33,24,0
65c86e4c0bf04a50b692be536e263560,2,4,13,0
65ca47d9c9d6424f86f7766d94464c39,1,16,4,0
65d055fe34b94891a864f9d76be1d135,7,22,13,1
65d8178a092e423a9a709e750fe6ba8f,1,5,2,1
65d886292c67446e89a7760999d470b2,9,159,36,0
65dde13f95704354ac501134b5a47d07,8,81,8,0
65e192594f6b435cad78a98e8d6b0c41,14,17,21,0
65e7048ad24741aea399090282c16191,1,14,5,0
65e9fad8617f4931be7a63f7f99861c2,1,32,4,1
65ea8d633e884cdcbb067497a2cd942a,1,13,9,0
65ef9dd103b24986a3c0de706bc4c954,9,190,19,0
65f0524d26ad4190a1d8ceda757d01a2,2,29,6,0
65f1a10dfab64bd5826f71f206657b63,4,4,4,0
65f40f197fe8439b8bfd69a1e1348835,50,321,86,0
65f4adb94fdf4ed38820f6491b814af1,2,1,2,0
65f763f570ab4bc5803c39742c2540c9,6,73,62,0
65fc942d281a4cbb8a9ad7dd366a567f,11,26,8,1
66096a3e13e44c2d9aa8cbfc18f51baa,12,9,27,0
6609c2df865347819dceb951b6efc103,2,30,4,0
6609fd47b1684406b60b590048113db3,3,18,1,0
660ca7a57a9d4425a34c67b1b78896d1,1,20,4,0
660e33929ddd44c7ac97878fa95bf364,6,27,6,0
660e5ae0c9dd426d8b7ced97935644bb,3,54,12,0
660fb6cb90704892a042296a6949d182,2,15,4,0
66136b7786f944b38b47abe7d5c9d6c6,2,1,4,1
6613e4cb38b5488faa20c3123e451d1c,16,32,11,0
6616f3dd7fe54bc08899af4f46e767e2,1,8,8,0
66172f3f5ade476494d324b7eb0237b4,6,33,7,0
6618be0c6df442aa96ec4300f3d8fa56,1,36,4,0
661d3546d860458c84862be4a4f12e7a,11,80,29,0
6620ddc87e164b60aabcd28ed6d27ed5,9,60,28,0
6622829bd87d4da290b2daa268ea0d19,2,43,8,0
6627f6f059e046faac55038a9e7f93fe,27,8,18,0
66289b5972994013998041d1ce0891da,14,732,29,0
6628ebf9e017418aa3e9ffc62d6a0b4f,1,3,2,0
662f4c6b2ed44f5296180deeb8cb980b,3,7,5,0
6633fd5575c447dfadd73dd16eb2bc15,9,611,21,0
66341b8e166b4f42ac8579d94f00dcb4,3,18,11,0
66351d6e58244d51a90a059b420f725c,2,2,3,0
6635d77776604198a5a9a963af65d4d5,1,1,3,0
663ac7ac659849478b18f40331e7e152,1,27,4,0
663e7b8cf076441cba35bf960cfc3304,5,6,8,0
664058cb53094287afb527a66dd0476e,1,11,4,0
6641a9021c944284aa11fcf21eb8d520,5,5,2,0
6641acb25e044771a2e22984cfce07a2,1,21,3,0
66420906c84e4cbd99bda59221b77fe2,1,20,11,0
66475694e0e24f87bbd972f22aa661ce,2,17,6,0
664e65d0d1174eefbad6370d2abf9da0,8,11,7,0
664ebb3e405547189f2ae64c813b64a0,2,59,2,0
665845d431aa42a0bc74f86ce430b512,1,60,8,0
66589b9616704a1bb4a086291a99af73,2,70,2,0
6658b3618937429baa86f8fc5d4856ab,2,19,6,1
665d282788e84c5393cb8be8f04d66d9,2,12,2,0
665e09d29df347f2888307dd08273a80,1,7,2,0
665eecc7f3ff46449bafd3ff95980b60,2,7,5,1
665fde4f6d9b4ec2928741e1c5dbd1c1,6,32,8,0
6660c4163ab04573a407c75318507443,1,26,3,0
6663e5fc0c154ae1a3e3e9ec71b616a8,2,20,12,0
6664a6ceb7364bae95b3af40a4025625,29,247,55,0
6664ed601a1342c9bf76f2160f585c82,18,720,49,0
666950157d054caaab2289c4672cd23d,1,1,2,0
66699f8f99d843e5a29e5ee1e5f5ac0e,2,28,6,0
666fd786bdf448fc8a5d56734931d588,2,14,11,0
66753711357c4d35845a9d1f8a236359,1,20,3,0
6676fff5f47147c1b44fdfba2afa2232,1,29,9,0
667a3d042acb41acad4ef5b16d4c52ff,4,71,20,0
667a865f74f241a483bdbe003f4c69ac,1,1,2,0
667c36854f42420f9756c84f6aed8b24,2,8,6,0
6685e2ced0ed4b36ad3ac1a606e65d5d,3,7,2,0
668ba402dccb4fd1b6df6fca57e6e75b,2,18,8,0
6692299ec1c746d4a186aa3f75135614,1,3,1,0
6699a54ca0864aeab01adf53d64ba2a3,1,3,4,0
669c395da13d4542b45a85ba7dd83da5,9,8,12,0
669e112093a94c808bccdffb459c23fe,13,8,25,0
669f8f7c6570465a802cdd807eeb6e27,1,57,8,0
669ff35d58df4ce6b41d03e52f4577c5,1,14,1,1
66a07b0579644309889e3ae74b827881,5,152,15,0
66a178f427cf426a9facd594274e068c,2,35,17,0
66a353667bd94e8793329b91a4beab5c,10,21,9,0
66a465d1e45b447ca21f97495402e77d,1,5,3,0
66a8fd6472954208bd56815a9468c8a4,8,36,27,0
66b112fe0e074a6ca44be5b43d011906,4,96,13,0
66b46bb8c94f4f1cb15fe3b0b8e239bd,4,1,5,0
66b57640983e486ebcb8ee7b7f589004,1,1,2,1
66b62ece9aa64e9e93ffd5623614af6e,3,10,17,0
66b8fe30214047038bf62f2d4ad63ebd,9,320,25,0
66bc261ed7174907b72d592be59063f2,3,56,9,0
66bc7439888349b39b4824a51f0fc228,3,1,4,0
66c3530dbfcc4825a3202753c005939d,8,71,11,0
66c4bc469b3147e5990a20abb84dd110,2,42,4,0
66c6e0ca49b644cb95fb1e792c8de084,5,47,45,0
66c73a99321d48fbbf764a57941efde3,1,10,8,1
66c74c14493247429bbc83b650d31152,2,9,2,0
66c966eccd654127a708e58c053ea678,1,75,4,0
66cbc212b9d9410fa5b3febf955966f9,2,17,8,1
66cc35827c8b4c84839f5fb2e37ec939,2,132,10,0
66cd1cd4d2b64229982d60dbb5aaf1ab,11,22,17,0
66cec9246366432cb6763325add03025,13,18,13,1
66d136924d7048b4807e818457fdd319,6,5,12,0
66d43bf4d3b2450d8bda84f5db82d691,5,53,12,0
66d70ad53f524a3381fcd9e3a6fc487c,1,13,3,0
66d724476a644b899b5d735a0d66cd1b,1,2,1,0
66d7a4a90133467caac90de515a32b0d,1,1,1,0
66d88f7d71494d0c8ae4b8093d88f6e4,1,29,3,0
66de52826d7e40bba0480ceb43baeddc,9,179,47,0
66ded016b5d14e64aeed94d49ef8c0a2,1,12,11,1
66e2ed70753c413ea12e50094dddb5a3,3,152,36,0
66e9097f8fe64bf4b3208f601f467fa1,3,96,7,0
66e991f90f6945689eb0bf58e8790e06,2,26,6,1
66e9c6b53f434cda8d83f8fc7abce8a4,15,10,19,0
66ea58d570bc410d9b021107d126518b,2,49,2,0
66f1026b6ef345a998631d61e2b7850a,3,16,2,0
66f2e9c37a05480f8eeb6b913ea76f08,2,15,5,0
66f92e533f584c5ab188deb682f9cee6,1,7,1,0
66feb52214764339bef9d221b6a729a6,6,15,5,0
67034b1a200c46fea6297214ca842c7f,1,13,4,0
67039065da564155bf584870f6e00e8c,7,11,13,1
67063933a1284f28a7323f33578228a0,15,99,38,0
67066b7a467b499087b5d29dbef0c5ab,1,5,4,0
670721a1c97246248e72bbe00c0a8d93,8,73,32,0
67090c44e18a4623ab64c37262de7ddf,6,17,11,0
670a5a63375a4c3284e1c2c1e15dcc35,2,35,7,1
6712ef69d6864d82ae041b54e3b387a2,3,10,4,0
67157d322052419c8b3d526603df375d,4,5,3,0
671583d64d884e859dab99328f0a4a05,5,20,11,0
67185bc381be4c55855b6e0d62da639e,1,9,2,0
67193185442b40d8a9bedf4d1fce5e30,1,26,2,0
671a0188d4424ed0a16a99f96257fee4,35,185,32,1
6720f42e3c1a49d3a23385857d44deaa,2,10,4,0
6725695977b8414bbb617a1d96d1aece,3,41,5,0
67262ff6bc3d416b8b2ab4d8fcec2ae6,2,36,5,0
672e3aa890904ede9f8a00f929564308,5,31,20,0
6734d2d58dbc40d989f29f63f0029fa0,3,8,1,0
6734e060153641a6b81e96e1dc2511d5,2,7,5,0
6737cc7a624647348d6e3663d0b92bb6,1,9,3,1
67388fffd35c491aaf00f363510538b3,7,214,26,0
673ae8fc26514363aefdb71870d74189,12,294,32,0
6743b14e972c48a4bfa3082cd1931def,1,4,3,1
674708fef2694f2ba25b20729e3aa5e9,3,24,7,0
67471ab6e7aa4399808b88e787afecdf,2,4,2,0
674d556dc1dd40edbead6d998a855d1f,1,4,1,0
674d5a3faba94b7e82edab0ebb93fa10,6,1,12,0
674e4d4e0b874bcbbdece99433474f65,2,32,11,0
67502f04db854a6699002bbe842bd12d,1,164,4,0
6751a474acf3459bb73073c9811209b9,1,5,4,0
67548f8a54464649b321facaf58dccf2,2,10,9,0
6757667e53914083bf1a96f63311ad98,1,320,11,0
675a8c76310d415e988eedd256f53acf,1,17,20,1
675c7198d7b04d43a3fda95c11b25771,1,13,5,0
6764715ea8eb45e283eaf404db8a2c91,1,42,5,0
67661989240340f09b8cea19b270398f,1,3,3,0
6770412415d34cc0a4d617a01d38f978,6,115,9,0
6775d923af084ddab6a5956b09f45080,1,7,2,0
6778fe8d4e61463e9990107babdf8267,1,40,6,0
677c0cc43bb34ba4af1622c9001e5ee2,23,23,63,1
677e4ad120a44bf7a8f9846591c6c1ca,1,8,2,1
677f59f19ff14f1c95c0b2d0695afd7e,6,99,18,0
6780aa4f3abd4b499b8ccbc78587df8d,60,68,57,0
6781fe7d82bb4468bef4314375986ae3,3,5,9,0
67853944fd8e41b3a2b741514f257cb6,1,3,2,0
678997fd933e4624b1a0325ee325ee7a,2,8,3,1
678be8aa958b4ecc9541624aa77dd5e0,2,16,2,0
678e962d26d44a9a8fe630bb7890524c,1,26,16,0
679028b769604e8b8b1b59da9ca85801,4,34,9,1
67919f2e9c8b49038c86780b900f7d2e,1,5,4,0
6795e575ac9b41d9a14294be734d03ea,8,13,7,0
679b9f10ef314a88ba616fb38938948d,3,40,24,0
679c4127be50456395438e1bfb3203db,14,95,8,0
67a58475a6584b53b18dccc1a026d5dc,7,39,8,0
67a5c10b034141078e13edf1640ac200,3,20,5,0
67a93dfc84344469856979f739b117f5,2,211,9,0
67b14be37ec34c80b3e6a7782d5d9750,2,307,43,0
67b43abc30714811b3d2b48319eabd4d,3,90,10,0
67b4b946e9244c5baae4744633347857,20,28,20,0
67b672e5c03348b48c63f5566a40812a,6,34,7,0
67b6dcdad6ae4ffcbb89252ef1e78f9b,2,53,3,1
67b8f9a4d12d4a86aa78c089f01ea2be,3,345,8,0
67b9120c04b84704a95efcf7ffe4e998,1,8,2,0
67baebfff1164830a20c57755e4ca1dc,5,28,4,0
67bb5a1af306485db3390b6e1d951483,2,15,1,0
67bd1cd8cae3436f9e6c8643981ad36b,1,14,5,0
67bd6bf11a12448ebcc2a5165a4d187f,6,9,2,0
67bfdef88a96441ea05474685b4f7708,6,311,51,0
67c20df5df8f42dcbff7dc20bea93866,5,8,7,0
67c39d1cebc24c2f987cf25289390358,3,77,23,0
67c7288d8aa04e0a9a1f38dc26a5c280,5,20,24,0
67cd28594c7b4886a19dad0ff8aa2201,11,33,22,0
67d08bab4b38469e99c62285efe2bc6d,10,37,10,0
67d3bde25eff4d38bf47c2e20a9807da,18,304,22,0
67dbaf5a8b504726ae5286b52791e0e1,9,43,17,0
67de2e4327264c33af330b4ce0886436,1,369,41,0
67df521cd27d4fe1998916c2497e9d39,5,28,19,0
67e4c9d3de0d4e348af6361b4bc77228,1,9,6,0
67e4f121d42d44089c14bafd4b57adb4,1,12,3,0
67e5c4ca4221471b9581f79c40d735ed,4,45,5,0
67ebc728f84f417dbd8a8e22ae03fceb,1,23,14,0
67f4cb48249f421eaef189e6bf956574,5,2,12,0
67f63837386847f3b5c274081ae9b5e2,3,229,29,0
67f6fc492d844b3385b20105287142a7,1,2,3,1
680086dacac843e1b6f6437ffea75c76,2,3,2,0
6803068c1fb140b880e1d647165a04b7,9,99,33,0
68046d42be2449dfa416960045ea1c5f,3,8,3,0
6806f0dff5724d919452aa27e8738406,10,71,13,1
680b9d7cbc4e4727b3e0c185841658ad,8,126,25,0
68114c1ae10848ddb7a33a95f297678e,4,149,24,0
6811a4860ea542dc9faafc752e6a0b91,3,2,3,0
6816898cfc494d16adee99617a3d7c28,5,123,17,0
681c66a8028543ebab1cfb88c5abb916,13,52,52,0
681f50e4146b405fb7a6a090b24267cf,32,350,60,0
6820716d73004af0990c77f8ec8f2653,3,12,3,0
68211077c4a34788a54b06f3b0c3d9f4,4,334,71,0
6822d8d453cb49aab9274a30b29724d4,7,127,11,0
68289c3cc30b463daeae8356a6942f6e,12,5,8,0
6828b76db4154146a7b44e4bf9762bd6,2,9,8,0
682af1cdde6d4bc99dbc8fb75746b9c0,3,27,4,0
683009b26b22476eb3407563f7773ed0,4,56,8,0
6831cc92b93f4754b5f43a458af1ba0a,1,116,23,0
68333164a12f4e9a96123ff66a228858,1,3,7,0
6833421ce7954784949b1459f18803c7,1,8,2,0
683455dfc24542ef9df958c177731989,2,3,2,1
68364e0d569f41cda995d33447229ccb,1,3,3,0
68393c063af546ec8940508c2e187886,9,106,28,0
683a4a29fe744a25840cef8446d18cbf,6,191,12,0
683ab88c1b804d93bb3e8faad7f905a7,8,26,7,0
683f3155c3374dc7afb1238abc63fa3b,4,69,4,0
6846d721c7164a4ba0c17e53a2d0d495,8,37,3,0
6850196902e840a5aeba8909146cd6ad,23,63,18,0
6858e0003eff49b0ba9a7c481bbc8bc7,1,5,1,0
6859d7c20899426a95d80488e84421db,34,7,30,0
685e6169bbe84344ad6da10cf4a94880,4,12,7,0
6862c57008404b2cbd98bff698eb0a78,2,49,8,0
68636c2d00a440fabbf624eed849a37c,2,1,5,1
6864e4ee28714a53a7a2b75ee3012179,6,56,12,0
68655e17aba34fdbba7bb344823a7da9,5,12,20,0
68657ed75dea4746959450282093ec32,2,66,8,0
6868df67f4464e8da1b6b9870ef4ef7f,1,31,3,0
686993032e0a4df7b6b64b71ed4bcd4e,9,10,9,0
686f09e114d34ba7b8edcecde27089cc,11,54,6,0
6870d4724d8f4ad8bfccbccae75b3daa,17,9,4,0
6870ece54f044ed7aeb6ef2225ecf74b,9,229,12,0
6875179b404f4199b58579af31c2759c,2,16,9,0
6877241c0aa74395ae5fb11205e0c23e,6,86,11,0
6877d03290014383b8f6f4c28b7875c6,3,66,12,0
687ba55d5e474bd69a8a277a6a7e3163,1,9,6,0
687ca5cfccf1495fa062921dc20ce545,1,47,3,0
687d2f2f932f4317880c64fe49fd4dd6,12,6,15,0
687d9c1420ce4f44871f066c6c731710,4,11,15,0
687fb348a81c4935a250bebd119551aa,1,7,5,1
687fb4742da74d558c445cc85725fd12,1,68,11,0
68816b89936c40509e687be70adbe1d2,25,7,25,0
6884a4076a57481bb73aab050ab9d562,1,3,5,1
6884f13f40cc48bc8dc729cf592bd1b8,2,10,5,0
688baad546d64e38a874bc733be019ef,8,25,29,0
688dd60dcb5f4e31a837b32684e613ae,5,4,9,0
688de3145bbe4781942c85b270e75000,2,29,33,0
6891fae5e83b4880be630367a5a0c5d1,1,5,4,0
68926206a6b645d6b88d020fd1855447,4,50,7,0
689383ce549f4e0a97f6b32e2ea6fa63,4,21,14,0
6894eb1014b54600878a0c4f78dad643,1,80,5,0
689851c7e7554c62bd242b02c0639153,5,77,18,0
6899f81574c94bcb8b69da56ee0ac5c7,2,113,16,0
689f749b65114e338b55b2694bc0def5,2,3,1,0
68a1f50c2ef842478a2ed64b24fa1332,1,1,4,0
68a5f3b0716140d1883f61c089b5364e,12,90,50,0
68a768f038544d89845db77a42f4309e,1,155,7,0
68a85dca1b6347d09c06954006752a80,2,20,11,0
68aa07c3e9624ada851165b5840cc106,2,21,4,0
68aa1e2e9d5d46739fbb5da3fb20dadf,1,19,2,0
68aa87ab89c4488fb2b66fad3caf9a98,17,6,14,0
68acef10e30749c0bb29fa84cb1bfb98,34,46,22,0
68b481564e8b4824837abbeae345946e,2,60,8,0
68b59b1076b74ebf82ada2bbe83e29d9,1,14,2,0
68b93f82dd664d558157caad3ad6c802,1,3,4,0
68b9da74ea584b04b0a66714ca8e33d3,1,11,9,0
68b9e4a3647f494e837d0ec116ddcc72,3,9,1,0
68bda92ca0254f4392c657eca48175a8,2,15,4,0
68bfc645ed474f0d8fef5dc963cb0ec6,13,84,12,0
68c18db4b364432a951914b77ba5352e,1,216,35,0
68c3b3db59374a61af96b7ac32127ec9,6,7,3,0
68c4f42cb2b74ec3baf71877e6844b52,1,32,2,0
68c52bac2124426bb8cf01c404e44b68,1,101,10,0
68c6733e65a14cdbb7286b2bd0d98bbe,3,17,10,0
68c718ce5ea04d81b3885e139e852b4f,1,6,1,0
68cc1d5a966c45908666eef66812d2d9,2,5,3,0
68d2d3c9705642489964668d3cf7c72c,1,9,9,0
68d4f983d7e4405b8a8a8c33b8dca4d8,1,1,6,1
68d4ffa4ddda4e8a906de7b5922f94f6,4,163,7,0
68d564afdb4b40f489cca6544ded6787,1,5,9,0
68d599245cbb4b908c6197c2128fa5e6,1,70,6,0
68d7d5b97c904b4882cb69cf962b878d,12,92,18,0
68d8559c2f9f49948cf15dd7ba1417a1,2,110,4,0
68d8e2705323447c948073111865ffc4,1,35,8,0
68d98ddd818f4285b6574b3813124de7,1,24,6,0
68de5d12c7884e81a6b01abb5c036d23,12,72,18,0
68e3b61c18634b789e7b73d9b612f691,3,15,3,0
68e9be6163944391bd364b53daf4598f,3,232,25,0
68ed9252ad424992a4ea29b021ef2856,5,21,10,0
68eee0856ab74c51b087f54265b6058f,8,139,47,0
68efe909c53a4b78bffec386116c6de7,2,6,6,0
68f4102f9b284188bcf44326b8eec13c,6,68,14,0
68f9d7d25c064fed97c31d7991a0d715,42,48,42,0
68fdbe3a62114bf59e5cc8c944dee3c7,2,8,3,0
68fe2a1a050d4401822c100b1d5b4445,3,5,9,0
68ff4066a8414ee0ace21e7bee25a9a3,11,68,38,1
68ffeb896dc848c7940eee42befb07fc,2,61,54,1
68fff183ecd64b5f80763c6e5a945ce1,5,265,15,0
68fff4bfda5e4c5abd99c18031117713,1,24,2,0
6901084c430a4666abb49d295bac9105,10,458,64,0
690587cc7c214f018cfb8e933669edd8,1,6,2,0
6905c1b315aa483381452cc8a282646a,1,80,17,0
690646e4eac14242b49ff6f485d97b2a,3,16,3,0
690d5bbe35104958bb14698275ad6b4c,5,1,2,0
690f3c569c9242adb0d70760b5f9b0cb,3,24,9,0
69117f10282b4e7dbde79548aca4ee41,8,90,25,0
6913f5bde7344a0297d2f66f025da20a,4,6,2,0
691a22d2a01b445db9ea75da659d0700,9,148,18,0
691d72e6532246a28b2a2c8ac3394e01,5,21,2,0
6920404e58e04671915193f7e6f10c1f,3,31,8,0
6921d4a29f3f4271a5bae05b36716830,1,11,2,0
6923f35fc68643489fd1c09538705d35,17,112,21,0
69256671c9eb4de583b2c56f419dde8d,1,6,4,1
6925e9b410f0418a8299570ecba2b654,3,172,9,0
6929bd7aae8944d7b2312a72b46a83c5,1,3,1,0
6929c329c1684d4e9820e7a69b1a6412,4,7,4,1
692fc994ad1641daaa4e30201aee1054,1,15,6,0
6934ad3d7aa94c99926adef03b123636,2,3,5,1
693527257d6848288d650e8bf10591a3,2,4,3,0
69364bced027404aa141ca5fc85888e5,1,131,10,0
